137,1,152000.0,57.0,446000.0,30,270,3.0,1.0,0.0
138,1,115000.0,51.0,466000.0,30,60,4.0,1.0,0.0
139,1,142000.0,59.0,377000.0,60,258,3.0,1.0,0.0
140,0,2000.0,51.0,464000.0,36,60,0.0,0.0,1.0
141,1,16000.0,46.0,97000.0,12,144,3.0,1.0,0.0
142,0,26000.0,26.0,580000.0,30,96,2.0,3.0,0.0
143,0,23000.0,27.0,528000.0,42,96,1.0,0.0,1.0
144,1,79000.0,52.0,290000.0,36,96,3.0,0.0,0.0
145,0,45000.0,34.0,539000.0,36,66,0.0,1.0,1.0
146,1,82000.0,38.0,195000.0,48,36,5.0,1.0,0.0
147,0,41000.0,39.0,404000.0,30,96,1.0,1.0,0.0
148,0,26000.0,36.0,445000.0,24,36,0.0,1.0,0.0
149,0,19000.0,28.0,540000.0,18,42,0.0,3.0,0.0
150,1,82000.0,36.0,233000.0,42,96,3.0,0.0,0.0
151,1,21000.0,36.0,121000.0,54,36,6.0,0.0,0.0
152,1,105000.0,48.0,333000.0,60,30,3.0,1.0,0.0
153,0,38000.0,21.0,422000.0,24,78,2.0,0.0,1.0
154,0,24000.0,33.0,490000.0,24,54,0.0,0.0,1.0
155,1,216000.0,53.0,401000.0,54,108,2.0,1.0,0.0
156,1,120000.0,55.0,352000.0,54,210,4.0,0.0,0.0
157,1,15000.0,37.0,238000.0,12,216,3.0,0.0,0.0
158,0,35000.0,46.0,501000.0,30,78,1.0,2.0,2.0
159,0,28000.0,38.0,559000.0,18,36,1.0,0.0,1.0
160,0,42000.0,37.0,415000.0,42,18,1.0,1.0,0.0
161,1,150000.0,48.0,542000.0,30,192,3.0,1.0,0.0
162,1,58000.0,38.0,216000.0,42,240,2.0,1.0,0.0
163,0,30000.0,35.0,383000.0,42,6,2.0,1.0,0.0
164,1,66000.0,55.0,148000.0,36,258,3.0,1.0,0.0
165,1,72000.0,62.0,69000.0,60,96,4.0,1.0,0.0
166,1,7000.0,44.0,197000.0,30,102,4.0,0.0,0.0
167,0,31000.0,26.0,571000.0,18,156,0.0,3.0,2.0
168,0,58000.0,24.0,632000.0,48,30,0.0,1.0,1.0
169,1,74000.0,47.0,121000.0,36,174,5.0,0.0,0.0
170,0,35000.0,28.0,491000.0,54,6,3.0,2.0,1.0
171,0,31000.0,41.0,490000.0,48,78,1.0,2.0,1.0
172,0,29000.0,39.0,540000.0,36,48,1.0,0.0,0.0
173,0,27000.0,42.0,442000.0,48,30,0.0,3.0,2.0
174,0,42000.0,22.0,461000.0,60,30,0.0,1.0,0.0
175,0,22000.0,30.0,508000.0,24,24,1.0,0.0,1.0
176,0,33000.0,25.0,463000.0,12,246,1.0,1.0,1.0
177,0,27000.0,27.0,406000.0,24,222,1.0,1.0,1.0
178,0,30000.0,34.0,352000.0,42,30,0.0,2.0,1.0
179,1,109000.0,43.0,640000.0,60,162,2.0,1.0,0.0
180,0,28000.0,23.0,435000.0,54,60,1.0,0.0,1.0
181,0,46000.0,41.0,633000.0,54,60,1.0,2.0,1.0
182,1,81000.0,26.0,227000.0,48,42,4.0,1.0,0.0
183,1,266000.0,46.0,344000.0,42,78,2.0,1.0,0.0
184,0,21000.0,40.0,444000.0,48,78,0.0,2.0,0.0
185,1,67000.0,63.0,225000.0,54,168,3.0,0.0,0.0
186,1,265000.0,49.0,586000.0,24,42,6.0,0.0,0.0
187,0,24000.0,33.0,431000.0,12,36,1.0,1.0,0.0
188,0,13000.0,40.0,546000.0,24,48,2.0,0.0,1.0
189,1,194000.0,48.0,329000.0,42,198,2.0,1.0,0.0
190,0,23000.0,25.0,488000.0,12,84,0.0,0.0,0.0
191,1,51000.0,48.0,194000.0,24,78,3.0,0.0,0.0
192,1,48000.0,37.0,243000.0,30,72,3.0,0.0,0.0
193,0,14000.0,32.0,480000.0,24,78,1.0,1.0,0.0
194,0,13000.0,29.0,600000.0,48,156,1.0,3.0,0.0
195,1,8000.0,43.0,182000.0,48,114,1.0,1.0,0.0
196,0,23000.0,44.0,412000.0,42,96,0.0,1.0,1.0
197,0,18000.0,40.0,609000.0,36,30,0.0,0.0,0.0
198,0,22000.0,39.0,358000.0,36,78,0.0,2.0,1.0
199,1,94000.0,44.0,326000.0,54,150,2.0,0.0,0.0
200,0,33000.0,35.0,581000.0,30,78,2.0,5.0,1.0
201,0,23000.0,41.0,510000.0,24,66,1.0,2.0,1.0
202,0,22000.0,42.0,596000.0,30,72,1.0,1.0,1.0
203,1,106000.0,50.0,295000.0,12,204,2.0,1.0,0.0
204,0,21000.0,45.0,533000.0,42,30,0.0,2.0,2.0
205,0,32000.0,42.0,423000.0,12,42,1.0,0.0,1.0
206,0,41000.0,30.0,400000.0,60,12,0.0,1.0,0.0
207,0,44000.0,20.0,678000.0,18,66,0.0,3.0,0.0
208,1,131000.0,39.0,470000.0,42,186,2.0,0.0,0.0
209,1,138000.0,24.0,598000.0,18,270,2.0,0.0,0.0
210,1,151000.0,60.0,562000.0,48,54,3.0,1.0,0.0
211,1,122000.0,45.0,480000.0,48,258,4.0,1.0,0.0
212,0,25000.0,31.0,623000.0,18,96,2.0,2.0,1.0
213,1,110000.0,28.0,489000.0,48,96,3.0,1.0,0.0
214,0,45000.0,20.0,567000.0,12,120,0.0,1.0,2.0
215,1,70000.0,36.0,218000.0,42,240,3.0,1.0,0.0
216,0,13000.0,37.0,477000.0,54,60,2.0,1.0,0.0
217,0,12000.0,34.0,269000.0,48,42,0.0,1.0,1.0
218,0,41000.0,29.0,493000.0,42,72,0.0,1.0,1.0
219,0,32000.0,31.0,404000.0,30,60,0.0,1.0,0.0
220,1,139000.0,30.0,458000.0,24,36,1.0,1.0,0.0
221,0,42000.0,58.0,654000.0,12,42,0.0,1.0,0.0
222,0,48000.0,29.0,381000.0,24,48,1.0,0.0,1.0
223,1,166000.0,32.0,413000.0,48,84,2.0,0.0,0.0
224,0,19000.0,30.0,446000.0,30,90,0.0,3.0,1.0
225,0,36000.0,29.0,550000.0,18,204,0.0,1.0,0.0
226,1,165000.0,55.0,687000.0,54,84,2.0,1.0,0.0
227,1,91000.0,41.0,156000.0,48,42,3.0,1.0,0.0
228,1,94000.0,44.0,190000.0,30,180,3.0,1.0,0.0
229,0,23000.0,23.0,566000.0,24,126,0.0,1.0,0.0
230,1,14000.0,41.0,192000.0,42,78,3.0,0.0,0.0
231,0,40000.0,20.0,521000.0,42,60,3.0,2.0,0.0
232,1,59000.0,52.0,283000.0,42,36,3.0,0.0,0.0
233,0,48000.0,19.0,650000.0,18,36,1.0,1.0,1.0
234,1,138000.0,43.0,315000.0,12,264,3.0,1.0,0.0
235,0,28000.0,45.0,459000.0,30,54,1.0,0.0,3.0
236,1,52000.0,47.0,209000.0,60,156,4.0,0.0,0.0
237,0,18000.0,34.0,559000.0,54,42,0.0,4.0,1.0
238,1,129000.0,64.0,480000.0,36,84,2.0,0.0,0.0
239,1,55000.0,62.0,170000.0,30,192,3.0,0.0,0.0
240,1,216000.0,41.0,480000.0,48,168,2.0,0.0,0.0
241,0,18000.0,35.0,311000.0,54,30,0.0,0.0,3.0
242,1,12000.0,60.0,193000.0,24,36,4.0,1.0,0.0
243,0,31000.0,30.0,604000.0,24,96,0.0,1.0,1.0
244,1,103000.0,26.0,482000.0,60,48,3.0,0.0,0.0
245,0,23000.0,33.0,445000.0,36,78,0.0,0.0,1.0
246,0,23000.0,33.0,398000.0,36,54,1.0,0.0,0.0
247,0,29000.0,25.0,614000.0,48,42,1.0,5.0,1.0
248,1,71000.0,58.0,223000.0,48,60,3.0,1.0,0.0
249,0,23000.0,37.0,453000.0,24,42,1.0,1.0,0.0
250,0,31000.0,42.0,593000.0,24,30,2.0,2.0,0.0
251,1,51000.0,36.0,165000.0,24,270,2.0,1.0,0.0
252,1,154000.0,37.0,386000.0,18,186,2.0,1.0,0.0
253,0,30000.0,18.0,448000.0,30,60,1.0,0.0,1.0
254,0,56000.0,45.0,473000.0,24,90,0.0,1.0,0.0
255,1,115000.0,56.0,492000.0,48,72,3.0,0.0,0.0
256,1,64000.0,47.0,233000.0,30,48,4.0,1.0,0.0
257,1,76000.0,50.0,185000.0,42,54,3.0,1.0,0.0
258,0,12000.0,46.0,633000.0,48,42,2.0,3.0,0.0
259,1,99000.0,44.0,227000.0,36,42,3.0,0.0,0.0
260,0,17000.0,23.0,389000.0,24,48,1.0,2.0,1.0
261,1,79000.0,46.0,167000.0,30,60,3.0,1.0,0.0
262,0,39000.0,49.0,390000.0,24,78,1.0,0.0,1.0
263,0,26000.0,33.0,592000.0,48,84,1.0,0.0,1.0
264,0,53000.0,19.0,536000.0,42,36,2.0,0.0,2.0
265,1,116000.0,48.0,450000.0,36,228,5.0,0.0,0.0
266,1,31000.0,46.0,242000.0,60,54,2.0,0.0,0.0
267,0,23000.0,33.0,404000.0,54,54,1.0,3.0,0.0
268,1,99000.0,64.0,246000.0,42,90,5.0,0.0,0.0
269,0,15000.0,19.0,548000.0,60,54,0.0,0.0,2.0
270,1,147000.0,37.0,266000.0,18,138,3.0,1.0,0.0
271,0,35000.0,39.0,531000.0,42,54,0.0,0.0,1.0
272,1,102000.0,49.0,744000.0,36,30,4.0,1.0,0.0
273,0,23000.0,30.0,411000.0,24,96,2.0,1.0,1.0
274,0,38000.0,30.0,426000.0,54,90,0.0,1.0,0.0
275,0,21000.0,22.0,417000.0,30,42,2.0,0.0,1.0
276,0,46000.0,24.0,392000.0,18,84,0.0,2.0,0.0
277,0,20000.0,37.0,500000.0,54,36,3.0,5.0,0.0
278,0,49000.0,26.0,556000.0,24,60,1.0,1.0,1.0
279,0,6000.0,33.0,392000.0,36,30,1.0,2.0,1.0
280,0,26000.0,20.0,495000.0,12,192,1.0,0.0,1.0
281,1,76000.0,42.0,217000.0,48,96,4.0,0.0,0.0
282,1,109000.0,57.0,659000.0,24,36,4.0,0.0,0.0
283,1,128000.0,40.0,544000.0,30,210,4.0,0.0,0.0
284,0,29000.0,22.0,498000.0,54,96,0.0,5.0,1.0
285,0,20000.0,26.0,530000.0,24,78,1.0,1.0,2.0
286,1,42000.0,40.0,278000.0,48,126,3.0,0.0,0.0
287,0,19000.0,39.0,712000.0,36,204,0.0,1.0,0.0
288,1,81000.0,32.0,190000.0,54,54,4.0,0.0,0.0
289,1,53000.0,31.0,185000.0,24,186,5.0,1.0,0.0
290,0,31000.0,22.0,458000.0,42,60,0.0,2.0,2.0
291,1,165000.0,41.0,326000.0,30,30,4.0,1.0,0.0
292,0,33000.0,29.0,625000.0,36,42,1.0,1.0,0.0
293,0,26000.0,21.0,383000.0,18,30,0.0,3.0,0.0
294,1,129000.0,41.0,411000.0,12,60,3.0,0.0,0.0
295,0,30000.0,40.0,620000.0,30,60,0.0,1.0,1.0
296,0,18000.0,31.0,449000.0,54,48,1.0,1.0,0.0
297,0,45000.0,43.0,520000.0,30,90,1.0,2.0,0.0
298,1,187000.0,45.0,558000.0,42,180,3.0,1.0,0.0
299,1,185000.0,45.0,726000.0,42,48,4.0,0.0,0.0
300,1,55000.0,43.0,223000.0,60,186,5.0,0.0,0.0
301,1,84000.0,48.0,200000.0,60,96,4.0,1.0,0.0
302,1,94000.0,46.0,255000.0,36,72,4.0,0.0,0.0
303,1,121000.0,56.0,347000.0,36,246,4.0,0.0,0.0
304,0,37000.0,39.0,442000.0,54,48,0.0,2.0,1.0
305,1,30000.0,32.0,153000.0,42,258,1.0,0.0,0.0
306,1,153000.0,52.0,411000.0,36,240,4.0,0.0,0.0
307,0,38000.0,39.0,590000.0,42,78,1.0,2.0,0.0
308,0,14000.0,36.0,447000.0,30,126,0.0,4.0,0.0
309,1,124000.0,47.0,600000.0,24,168,2.0,1.0,0.0
310,1,125000.0,44.0,386000.0,48,54,3.0,0.0,0.0
311,1,22000.0,43.0,265000.0,36,150,3.0,1.0,0.0
312,1,95000.0,49.0,186000.0,54,192,4.0,0.0,0.0
313,0,30000.0,36.0,344000.0,18,90,1.0,1.0,1.0
314,1,107000.0,36.0,265000.0,24,96,2.0,0.0,0.0
315,1,92000.0,49.0,142000.0,24,156,3.0,0.0,0.0
316,0,39000.0,25.0,381000.0,48,78,2.0,3.0,0.0
317,0,17000.0,29.0,382000.0,60,246,0.0,0.0,2.0
318,0,24000.0,46.0,506000.0,18,42,1.0,1.0,0.0
319,0,36000.0,24.0,379000.0,24,36,1.0,4.0,1.0
320,1,130000.0,72.0,569000.0,36,198,3.0,1.0,0.0
321,1,111000.0,28.0,669000.0,36,78,2.0,1.0,0.0
322,0,49000.0,36.0,566000.0,24,84,1.0,0.0,0.0
323,1,124000.0,65.0,423000.0,36,246,4.0,1.0,0.0
324,1,129000.0,56.0,614000.0,18,78,2.0,1.0,0.0
325,0,28000.0,26.0,644000.0,30,246,1.0,0.0,1.0
326,1,94000.0,39.0,263000.0,54,204,5.0,1.0,0.0
327,0,46000.0,40.0,373000.0,42,90,0.0,2.0,1.0
328,1,85000.0,51.0,150000.0,60,48,4.0,0.0,0.0
329,1,151000.0,41.0,417000.0,54,30,3.0,0.0,0.0
330,1,125000.0,53.0,454000.0,36,96,4.0,0.0,0.0
331,1,22000.0,56.0,151000.0,30,96,4.0,0.0,0.0
332,1,56000.0,58.0,225000.0,42,144,4.0,0.0,0.0
333,1,98000.0,44.0,242000.0,54,252,3.0,1.0,0.0
334,1,108000.0,33.0,476000.0,30,108,3.0,1.0,0.0
335,0,23000.0,24.0,578000.0,30,60,1.0,1.0,2.0
336,1,141000.0,41.0,399000.0,12,78,3.0,1.0,0.0
337,1,49000.0,48.0,171000.0,54,36,2.0,0.0,0.0
338,1,165000.0,40.0,575000.0,60,42,2.0,1.0,0.0
339,0,40000.0,21.0,568000.0,24,60,1.0,2.0,0.0
340,0,30000.0,20.0,535000.0,48,78,0.0,0.0,1.0
341,1,88000.0,45.0,236000.0,30,180,3.0,0.0,0.0
342,1,123000.0,44.0,421000.0,12,210,2.0,0.0,0.0
343,1,93000.0,23.0,221000.0,54,138,3.0,1.0,0.0
344,0,27000.0,28.0,367000.0,54,168,2.0,4.0,2.0
345,0,37000.0,42.0,492000.0,30,60,1.0,2.0,1.0
346,1,103000.0,35.0,439000.0,30,90,4.0,1.0,0.0
347,1,43000.0,36.0,209000.0,54,246,4.0,0.0,0.0
348,0,13000.0,61.0,467000.0,42,48,0.0,1.0,1.0
349,1,83000.0,33.0,120000.0,60,270,2.0,1.0,0.0
350,1,66000.0,51.0,210000.0,24,30,2.0,0.0,0.0
351,0,22000.0,20.0,463000.0,24,222,1.0,0.0,1.0
352,1,35000.0,55.0,202000.0,24,228,2.0,0.0,0.0
353,1,115000.0,44.0,574000.0,60,222,3.0,1.0,0.0
354,1,149000.0,38.0,460000.0,30,180,4.0,0.0,0.0
355,0,46000.0,40.0,416000.0,54,78,1.0,3.0,0.0
356,0,25000.0,26.0,484000.0,36,264,0.0,1.0,1.0
357,0,36000.0,28.0,583000.0,24,60,1.0,1.0,1.0
358,0,30000.0,27.0,657000.0,36,66,2.0,4.0,1.0
359,0,40000.0,33.0,562000.0,24,48,1.0,0.0,1.0
360,0,32000.0,43.0,506000.0,42,30,0.0,1.0,0.0
361,1,58000.0,37.0,162000.0,54,96,4.0,1.0,0.0
362,1,78000.0,49.0,155000.0,42,60,2.0,1.0,0.0
363,0,30000.0,34.0,632000.0,54,78,1.0,0.0,0.0
364,1,30000.0,51.0,228000.0,12,222,4.0,1.0,0.0
365,0,48000.0,21.0,518000.0,24,18,1.0,3.0,1.0
366,1,83000.0,50.0,111000.0,24,78,3.0,1.0,0.0
367,0,29000.0,30.0,394000.0,18,168,1.0,1.0,0.0
368,1,140000.0,45.0,309000.0,30,132,4.0,1.0,0.0
369,1,67000.0,49.0,191000.0,42,168,3.0,0.0,0.0
370,0,33000.0,45.0,674000.0,42,36,1.0,1.0,1.0
371,1,16000.0,60.0,198000.0,48,60,2.0,1.0,0.0
372,1,170000.0,37.0,427000.0,30,216,4.0,0.0,0.0
373,1,206000.0,40.0,401000.0,18,30,3.0,1.0,0.0
374,0,21000.0,29.0,638000.0,54,42,0.0,3.0,0.0
375,1,53000.0,50.0,289000.0,36,54,3.0,1.0,0.0
376,1,160000.0,43.0,422000.0,12,66,4.0,0.0,0.0
377,1,46000.0,41.0,138000.0,42,126,3.0,1.0,0.0
378,0,28000.0,29.0,557000.0,36,60,0.0,2.0,2.0
379,0,47000.0,38.0,633000.0,60,252,2.0,1.0,2.0
380,0,27000.0,32.0,615000.0,24,48,0.0,1.0,0.0
381,0,23000.0,37.0,526000.0,30,90,1.0,0.0,0.0
382,1,97000.0,60.0,151000.0,48,72,4.0,0.0,0.0
383,0,33000.0,30.0,409000.0,60,60,1.0,3.0,0.0
384,0,37000.0,47.0,472000.0,48,84,0.0,4.0,1.0
385,1,159000.0,50.0,509000.0,54,42,3.0,1.0,0.0
386,1,123000.0,55.0,436000.0,30,246,4.0,1.0,0.0
387,1,70000.0,39.0,271000.0,12,96,4.0,0.0,0.0
388,1,62000.0,39.0,167000.0,60,42,2.0,0.0,0.0
389,1,37000.0,47.0,100000.0,12,54,2.0,1.0,0.0
390,0,14000.0,33.0,461000.0,48,78,2.0,2.0,0.0
391,0,31000.0,33.0,493000.0,60,78,0.0,1.0,2.0
392,1,92000.0,38.0,197000.0,18,132,3.0,0.0,0.0
393,1,52000.0,25.0,197000.0,60,246,3.0,1.0,0.0
394,1,190000.0,53.0,583000.0,60,252,5.0,0.0,0.0
395,1,123000.0,52.0,662000.0,18,180,3.0,1.0,0.0
396,1,116000.0,44.0,550000.0,36,120,3.0,1.0,0.0
397,0,38000.0,25.0,487000.0,42,114,0.0,1.0,1.0
398,0,38000.0,39.0,392000.0,48,72,1.0,4.0,0.0
399,1,131000.0,45.0,541000.0,30,258,4.0,0.0,0.0
400,1,134000.0,32.0,429000.0,48,120,2.0,0.0,0.0
401,0,33000.0,22.0,386000.0,24,30,0.0,4.0,1.0
402,0,11000.0,50.0,516000.0,60,36,1.0,1.0,1.0
403,0,14000.0,24.0,566000.0,60,84,0.0,1.0,0.0
404,0,8000.0,34.0,291000.0,54,6,1.0,0.0,2.0
405,0,35000.0,35.0,577000.0,36,90,2.0,3.0,1.0
406,1,140000.0,43.0,528000.0,18,258,2.0,1.0,0.0
407,1,110000.0,32.0,630000.0,54,84,1.0,1.0,0.0
408,1,43000.0,42.0,195000.0,30,282,5.0,0.0,0.0
409,0,35000.0,50.0,519000.0,48,42,0.0,1.0,2.0
410,0,29000.0,30.0,556000.0,18,90,0.0,0.0,0.0
